Chrom	Start	End	Group
chr19	8480815	8481326	chr17
chr19	8482757	8483461	chr17
chr19	8484533	8486452	chr17
chr19	8486819	8487292	chr17
chr19	8487293	8488016	chr17
chr19	8488250	8489268	chr17
chr19	8489512	8491221	chr17
chr19	8491876	8491922	chr17
chr19	8497524	8497872	chr17
chr19	8498179	8498992	chr17
chr19	8498993	8499334	chr17
chr19	8499401	8500789	chr17
chr19	8501077	8502764	chr17
chr19	8504199	8504509	chr17
chr19	8505154	8505375	chr17
chr19	8507939	8508245	chr17
chr19	8510555	8514243	chr17
chr19	8515564	8515747	chr17
chr19	8516707	8516761	chr17
chr19	8517606	8517797	chr17
chr19	8521091	8521679	chr17
chr19	8522324	8522967	chr17
chr19	8525280	8525994	chr17
chr19	8526427	8527122	chr17
chr19	8527169	8527583	chr17
chr19	8529512	8529753	chr17
chr19	8529754	8529823	chr17
chr19	8530055	8530621	chr17
chr19	8536202	8536709	chr17
chr19	8536945	8537369	chr17
chr19	8539758	8540194	chr17
chr19	8541741	8542280	chr17
chr19	8542496	8542915	chr17
chr19	8544120	8544502	chr17
chr19	8545436	8545511	chr17
chr19	8545551	8545844	chr17
chr19	8548015	8548382	chr17
chr19	8550089	8550826	chr17
chr19	8550989	8551090	chr17
chr19	8551246	8551351	chr17
chr19	8551352	8552299	chr17
chr19	8553059	8553579	chr17
chr19	8554258	8554892	chr17
chr19	8555421	8555841	chr17
chr19	8557602	8557677	chr17
chr19	8567973	8568336	chr17
chr19	8569094	8569822	chr17
chr19	8571104	8571362	chr17
chr19	8573888	8574208	chr17
chr19	8575633	8575744	chr17
chr19	8575756	8575867	chr17
chr19	8576750	8577684	chr17
chr19	8580196	8581021	chr17
chr19	8581022	8581147	chr13
chr19	8584864	8585843	chr17
chr19	8585926	8587064	chr17
chr19	8588256	8588839	chr17
chr19	8589091	8590117	chr17
chr19	8591779	8593225	chr17
chr19	8593287	8593801	chr17
chr19	8593868	8594190	chr17
chr19	8594200	8594428	chr17
chr19	8594462	8594584	chr17
chr19	8594777	8594905	chr17
chr19	8594906	8595228	chr17
chr19	8595230	8595548	chr17
chr19	8595549	8597384	chr17
chr19	8598142	8598565	chr17
chr19	8599197	8599664	chr17
chr19	8599837	8600013	chr17
chr19	8600815	8601365	chr17
chr19	8603051	8603251	chr17
chr19	8603562	8604014	chr17
chr19	8604210	8604429	chr17
chr19	8604562	8604674	chr17
chr19	8604767	8606006	chr17
chr19	8606655	8607002	chr17
chr19	8607344	8607821	chr17
chr19	8608739	8612322	chr17
chr19	8612343	8612474	chr17
chr19	8614552	8614731	chr17
chr19	8617124	8617202	chr17
chr19	8630903	8631828	chr17
chr19	8637946	8637979	chr17
chr19	8639722	8640654	chr17
chr19	8640831	8641075	chr17
chr19	8654698	8654830	chr17
chr19	8655081	8655191	chr17
chr19	8655192	8656935	chr17
chr19	8659397	8660865	chr17
chr19	8664168	8665263	chr17
chr19	8665486	8665846	chr17
chr19	8671081	8671688	chr17
chr19	8676008	8676290	chr17
chr19	8676291	8678396	chr17
chr19	8678433	8679173	chr17
chr19	8679229	8679502	chr17
chr19	8680901	8681374	chr17
chr19	8681385	8681765	chr17
chr19	8684255	8684693	chr17
chr19	8691447	8692235	chr17
chr19	8692802	8692930	chr17
chr19	8694446	8694498	chr17
chr19	8694770	8694810	chr17
chr19	8695431	8696469	chr17
chr19	8696608	8696733	chr17
chr19	8697120	8698881	chr17
chr19	8728677	8729283	chr14
chr19	8729284	8729384	chr15
chr19	8729385	8729431	chr14
chr19	8729574	8729887	chr14
chr19	8731029	8731973	chr8
chr19	8808330	8808746	chr9
chr19	8809690	8812778	chr9
chr19	8812801	8812887	chr9
chr19	8812897	8813354	chr9
chr19	8813355	8813525	chr9
chr19	8813682	8813844	chr9
chr19	8820673	8820777	chr17
chr19	8821015	8821022	chr17
chr19	8821023	8822868	chr9
chr19	8829555	8829879	chr9
chr19	8830421	8830592	chr9
chr19	8830593	8830787	chr9
chr19	8830911	8832577	chr9
chr19	8832912	8833179	chr9
chr19	8840752	8841003	chr9
chr19	8841855	8841942	chr9
chr19	8841943	8842024	chr9
chr19	8842319	8843393	chr9
chr19	8848641	8849448	chr9
chr19	8851221	8852249	chr9
chr19	8855960	8856247	chr9
chr19	8858164	8858769	chr9
chr19	8860791	8861231	chr9
chr19	8862346	8863093	chr9
chr19	8863100	8863861	chr9
chr19	8865064	8865255	chr9
chr19	8865548	8866550	chr9
chr19	8866551	8866556	chr9
chr19	8866557	8869205	chr9
chr19	8871377	8871959	chr9
chr19	8876244	8877065	chr9
chr19	8882684	8882871	chr9
chr19	8882872	8882885	chr9
chr19	8882886	8882913	chr9
chr19	8882914	8883224	chr9
chr19	8883225	8883459	chr9
chr19	8883460	8883536	chr9
chr19	8883713	8883904	chr9
chr19	8885603	8885827	chr9
chr19	8885851	8885976	chr9
chr19	8885977	8886184	chr9
chr19	8886185	8886534	chr9
chr19	8886672	8886890	chr9
chr19	8888698	8888936	chr9
chr19	8888937	8889461	chr9
chr19	8889462	8889557	chr9
chr19	8889702	8889921	chr9
chr19	8891818	8893020	chr9
chr19	8894877	8895198	chr9
chr19	8895199	8895354	chr9
chr19	8895522	8895652	chr9
chr19	8895653	8895808	chr9
chr19	8895953	8896129	chr9
chr19	8897457	8897708	chr9
chr19	8897709	8897881	chr9
chr19	8898434	8898585	chr9
chr19	8898586	8899061	chr9
chr19	8900628	8900989	chr9
chr19	8901633	8901898	chr9
chr19	8901984	8902246	chr9
chr19	8903851	8904060	chr9
chr19	8904061	8904268	chr9
chr19	8904269	8904620	chr9
chr19	8904621	8904635	chr9
chr19	8904636	8905091	chr9
chr19	8906692	8906775	chr9
chr19	8906776	8907082	chr9
chr19	8907083	8907373	chr9
chr19	8907386	8907909	chr9
chr19	8909291	8909775	chr9
chr19	8909785	8910003	chr9
chr19	8910006	8910528	chr9
chr19	8914145	8914346	chr9
chr19	8914908	8914992	chr9
chr19	8914993	8915058	chr9
chr19	8915510	8915650	chr9
chr19	8922537	8922630	chr9
chr19	8922631	8922677	chr9
chr19	8922784	8922923	chr9
chr19	8922924	8923076	chr9
chr19	8927343	8927431	chr9
chr19	8927645	8927841	chr9
chr19	8929204	8929655	chr9
chr19	8929973	8930295	chr9
chr19	8930308	8930564	chr9
chr19	8930947	8931138	chr9
chr19	8934756	8936172	chr9
chr19	8936173	8936309	chr9
chr19	8936310	8936390	chr9
chr19	8936391	8936425	chr9
chr19	8936426	8936468	chr9
chr19	8936469	8936665	chr9
chr19	8936666	8936736	chr9
chr19	8936737	8936858	chr9
chr19	8936875	8937028	chr9
chr19	8937029	8937288	chr9
chr19	8937289	8938065	chr9
chr19	8938066	8938242	chr9
chr19	8938243	8938772	chr9
chr19	8938773	8938892	chr9
chr19	8938893	8939004	chr9
chr19	8939005	8939725	chr9
chr19	8939775	8940252	chr9
chr19	8943339	8943981	chr9
chr19	8944388	8944761	chr9
chr19	8944784	8945043	chr9
chr19	8945146	8945410	chr9
chr19	8945451	8946765	chr9
chr19	8946855	8947596	chr9
chr19	8947597	8947613	chr9
chr19	8947614	8947784	chr9
chr19	8947807	8948136	chr9
chr19	8948236	8948687	chr9
chr19	8948688	8949631	chr9
chr19	8949632	8949990	chr9
chr19	8949991	8952840	chr9
chr19	8952843	8953400	chr9
chr19	8953778	8954566	chr9
chr19	8954567	8955002	chr9
chr19	8955146	8955446	chr9
chr19	8955888	8955971	chr9
chr19	8955972	8955985	chr9
chr19	8956238	8956365	chr9
chr19	8956663	8956785	chr9
chr19	8956871	8957100	chr9
chr19	8957121	8957961	chr9
chr19	8957962	8958243	chr9
chr19	8958654	8958783	chr9
chr19	8959000	8959421	chr9
chr19	8959538	8959623	chr9
chr19	8959958	8962232	chr9
chr19	8962233	8962348	chr9
chr19	8962349	8963389	chr9
chr19	8963390	8963771	chr9
chr19	8964004	8964181	chr9
chr19	8964281	8964568	chr9
chr19	8997526	8997610	chr9
chr19	9000303	9000526	chr9
chr19	9001164	9001626	chr9
chr19	9005113	9005261	chr3
chr19	9009312	9010172	chr9
chr19	9010236	9010888	chr9
chr19	9011644	9012050	chr9
chr19	9016093	9016345	chr9
chr19	9019169	9019471	chr4
chr19	9019792	9020149	chr4
chr19	9020153	9020407	chr17
chr19	9032153	9032777	chr9
chr19	9035557	9036221	chr9
chr19	9054898	9055044	chr9
chr19	9065460	9065982	chr9
chr19	9083113	9083477	chr9
chr19	9083478	9083566	chr9
chr19	9086754	9087220	chr9
chr19	9088328	9088592	chr9
chr19	9090160	9090338	chr9
chr19	9092762	9092997	chr11
chr19	9092998	9093081	chr11
chr19	9093130	9094233	chr9
chr19	9094253	9094549	chr9
chr19	9098596	9098710	chr9
chr19	9101906	9102039	chr13
chr19	9102040	9102199	chr9
chr19	9102233	9103280	chr9
chr19	9103281	9103524	chr9
chr19	9107221	9107700	chr9
chr19	9114428	9114565	chr13
chr19	9114566	9114693	chr9
chr19	9114694	9115774	chr9
chr19	9115815	9115839	chr9
chr19	9115954	9116056	chr9
chr19	9120884	9121032	chr14
chr19	9121816	9121990	chr11
chr19	9122055	9122300	chr9
chr19	9122301	9122480	chr9
chr19	9125596	9125715	chr13
chr19	9125716	9125872	chr9
chr19	9125873	9126001	chr9
chr19	9126002	9126965	chr9
chr19	9126966	9127017	chr9
chr19	9127018	9127097	chr9
chr19	9127139	9127326	chr9
chr19	9127327	9127549	chr19
chr19	9132241	9132524	chr9
chr19	9155827	9156377	chr9
chr19	9156581	9157650	chr9
chr19	9157787	9158139	chr9
chr19	9158704	9159043	chr9
chr19	9159647	9159836	chr15
chr19	9159934	9159971	chr9
chr19	9160058	9161743	chr9
chr19	9161984	9163477	chr9
chr19	9167279	9167464	chr11
chr19	9167787	9168227	chr11
chr19	9171125	9171344	chr9
chr19	9171388	9172209	chr9
chr19	9172537	9172629	chr9
chr19	9182128	9182488	chr13
chr19	9182489	9182825	chr10
chr19	9182833	9183159	chr13
chr19	9183209	9183277	chr12
chr19	9183306	9183440	chr17
chr19	9185568	9185727	chr2
chr19	9185782	9186726	chr9
chr19	9186727	9186798	chr9
chr19	9186880	9187201	chr13
chr19	9187459	9187499	chr16
chr19	9187832	9188094	chr16
chr19	9191227	9191285	chr9
chr19	9191286	9192230	chr9
chr19	9192231	9192303	chr9
chr19	9192393	9192489	chr9
chr19	9197963	9198864	chr9
chr19	9204118	9205351	chr9
chr19	9213445	9213574	chr13
chr19	9213575	9213757	chr9
chr19	9213870	9215062	chr9
chr19	9216183	9216360	chr9
chr19	9217871	9218631	chr9
chr19	9218908	9219316	chr9
chr19	9219322	9220246	chr9
chr19	9220247	9220522	chr9
chr19	9229577	9230092	chr9
chr19	9234762	9234941	chr9
chr19	9234942	9236109	chr9
chr19	9236210	9236361	chr11
chr19	9236779	9237297	chr9
chr19	9247111	9247590	chr9
chr19	9250473	9250641	chr9
chr19	9250643	9252052	chr9
chr19	9252144	9252211	chr9
chr19	9260779	9260911	chr2
chr19	9260912	9261715	chr9
chr19	9265203	9265362	chr9
chr19	9265363	9266131	chr9
chr19	9266132	9266511	chr9
chr19	9266512	9266928	chr9
chr19	9266939	9267046	chr9
chr19	9267327	9267918	chr9
chr19	9268448	9268528	chr9
chr19	9268529	9269062	chr9
chr19	9278000	9278187	chr11
chr19	9278188	9278338	chr2
chr19	9278366	9279648	chr9
chr19	9279649	9279766	chr9
chr19	9279772	9279974	chr9
chr19	9280596	9281561	chr9
chr19	9281585	9281643	chr9
chr19	9281644	9281801	chr9
chr19	9284023	9284406	chr9
chr19	9295299	9296238	chr9
chr19	9296239	9296921	chr9
chr19	9296922	9297001	chr9
chr19	9297103	9297364	chr7
chr19	9297365	9297493	chr9
chr19	9298279	9298465	chr9
chr19	9301909	9302069	chr17
chr19	9302254	9302497	chr17
chr19	9302498	9302836	chr4
chr19	9337671	9339366	chr9
chr19	9340082	9340211	chr9
chr19	9341011	9341408	chr9
chr19	9341682	9342988	chr9
chr19	9342989	9343355	chr9
chr19	9343356	9343645	chr9
chr19	9343646	9343771	chr9
chr19	9343772	9344071	chr7
chr19	9347561	9347700	chrX
chr19	9347704	9348295	chr13
chr19	9348296	9348828	chr13
chr19	9379396	9379653	chr9
chr19	9379927	9380038	chr9
chr19	9380039	9380192	chr9
chr19	9380250	9380442	chr7
chr19	9380448	9380598	chr9
chr19	9380599	9380682	chr9
chr19	9380755	9381997	chr9
chr19	9411559	9411670	chr7
chr19	9411724	9411933	chr9
chr19	9411982	9412360	chr9
chr19	9412944	9413026	chr9
chr19	9413027	9413100	chr9
chr19	9413101	9413221	chr9
chr19	9413222	9413299	chr9
chr19	9413300	9413337	chr9
chr19	9413338	9414882	chr9
chr19	9414883	9414995	chr9
chr19	9415576	9415831	chr9
chr19	9415832	9415982	chr9
chr19	9416191	9416356	chr9
chr19	9417448	9417748	chr9
chr19	9417749	9417757	chr9
chr19	9417770	9418106	chr9
chr19	9418398	9419658	chr9
chr19	9419924	9420439	chr9
chr19	9420440	9420564	chr9
chr19	9421167	9421312	chr9
chr19	9425439	9425964	chr1
chr19	9426479	9426702	chr3
chr19	9433242	9433530	chr9
chr19	9434558	9435983	chr9
chr19	9443687	9443800	chr3
chr19	9464515	9464807	chr9
chr19	9464808	9465125	chr9
chr19	9465443	9465582	chr9
chr19	9465587	9465700	chr9
chr19	9466363	9466562	chr9
chr19	9466563	9468703	chr9
chr19	9468959	9469294	chr9
chr19	9469295	9469556	chr9
chr19	9469610	9469796	chr9
chr19	9469797	9469887	chr9
chr19	9470286	9470398	chr9
chr19	9470399	9470879	chr9
chr19	9470880	9471106	chr9
chr19	9471113	9471744	chr9
chr19	9473153	9473292	chr9
chr19	9473441	9474161	chr9
chr19	9474162	9475471	chr9
chr19	9475472	9475609	chr9
chr19	9475905	9476056	chr9
chr19	9476855	9477124	chr9
chr19	9477174	9477416	chr9
chr19	9496525	9496594	chr8
chr19	9498786	9498932	chr9
chr19	9515874	9516024	chr17
chr19	9518054	9518411	chr16
chr19	9518728	9518895	chr16
chr19	9518896	9519716	chr16
chr19	9519835	9520190	chr16
chr19	9523080	9523165	chr7
chr19	9523928	9523998	chr7
chr19	9524000	9524168	chr9
chr19	9524186	9524474	chr7
chr19	9525292	9525441	chr7
chr19	9527152	9527244	chr12
chr19	9527245	9527769	chr9
chr19	9527770	9528196	chr13
chr19	9528267	9529837	chr9
chr19	9530779	9530929	chr9
chr19	9530930	9531091	chr9
chr19	9531593	9531699	chr9
chr19	9532727	9532832	chr9
chr19	9532833	9533003	chr9
chr19	9533004	9533347	chr9
chr19	9533448	9533524	chr9
chr19	9533621	9534104	chr9
chr19	9534105	9534201	chr9
chr19	9534216	9534385	chr9
chr19	9534432	9534576	chr9
chr19	9534643	9534785	chr9
chr19	9534944	9535087	chr9
chr19	9535101	9535327	chr9
chr19	9535328	9535403	chr9
chr19	9535589	9535867	chr9
chr19	9536022	9536102	chr9
chr19	9536108	9536408	chr9
chr19	9565167	9565322	chr9
chr19	9565540	9565671	chr17
chr19	9565739	9567426	chr9
chr19	9567427	9567428	chr9
chr19	9567973	9568060	chr9
chr19	9568673	9569140	chr9
chr19	9569141	9569358	chr9
chr19	9607331	9607916	chr9
chr19	9609366	9611114	chr9
chr19	9611115	9611455	chr9
chr19	9613996	9614284	chr9
chr19	9614313	9614529	chr9
chr19	9614612	9614845	chr9
chr19	9615047	9615203	chr9
chr19	9615204	9615290	chr9
chr19	9615314	9615460	chr9
chr19	9616800	9616912	chr9
chr19	9617022	9617372	chr9
chr19	9617373	9617439	chr9
chr19	9617550	9617828	chr9
chr19	9617829	9618483	chr9
chr19	9618733	9618828	chr9
chr19	9619278	9619837	chr9
chr19	9645685	9646064	chr9
chr19	9646381	9646546	chr9
chr19	9646623	9646771	chr9
chr19	9648788	9648983	chr9
chr19	9651934	9653662	chr9
chr19	9653663	9653896	chr9
chr19	9655314	9655492	chr9
chr19	9656515	9656737	chr9
chr19	9657068	9657113	chr9
chr19	9657148	9657266	chr9
chr19	9658003	9658271	chr9
chr19	9658272	9658287	chr9
chr19	9658589	9658781	chr9
chr19	9658782	9658961	chr9
chr19	9658962	9659719	chr9
chr19	9660596	9661133	chr9
chr19	9662084	9662424	chr9
chr19	9683259	9684127	chr2
chr19	9688969	9691052	chr9
chr19	9691053	9691501	chr9
chr19	9691820	9692001	chr9
chr19	9692674	9692901	chr9
chr19	9692902	9692947	chr9
chr19	9693007	9693203	chr9
chr19	9693437	9694021	chr9
chr19	9694022	9694066	chr9
chr19	9694076	9694182	chr9
chr19	9694271	9694472	chr9
chr19	9694473	9695119	chr9
chr19	9695120	9695207	chr9
chr19	9695208	9695363	chr9
chr19	9696001	9696006	chr9
chr19	9696007	9696485	chr9
chr19	9699242	9699714	chr9
chr19	9718648	9718764	chr7
chr19	9722401	9723697	chr9
chr19	9723703	9723937	chr7
chr19	9724007	9724861	chr9
chr19	9724862	9725205	chr9
chr19	9732758	9733087	chr9
chr19	9733190	9733374	chr9
chr19	9733423	9733451	chr9
chr19	9734418	9734639	chr9
chr19	9735254	9736221	chr9
chr19	9756384	9756480	chr9
chr19	9756481	9756811	chr9
chr19	9756812	9756818	chr9
chr19	9756819	9756880	chr9
chr19	9757035	9757147	chr17
chr19	9757159	9757366	chr9
chr19	9757367	9757497	chr9
chr19	9757498	9758832	chr9
chr19	9758833	9758919	chr9
chr19	9758920	9759039	chr9
chr19	9759040	9759161	chr9
chr19	9759683	9759734	chr9
chr19	9759735	9759854	chr9
chr19	9759855	9760033	chr9
chr19	9762076	9762219	chr9
chr19	9763272	9763440	chr7
chr19	9774474	9775194	chr10
chr19	9785473	9785960	chr1
chr19	9791573	9791741	chr1
chr19	9791743	9792230	chr1
chr19	9810279	9811843	chr9
chr19	9818454	9819803	chr9
chr19	9820006	9820528	chr13
chr19	9826016	9826148	chr9
chr19	9827870	9828929	chr9
chr19	9828930	9829135	chr9
chr19	9829858	9830180	chr9
chr19	9834179	9834405	chr9
chr19	9834489	9835784	chr9
chr19	9836508	9836648	chr9
chr19	9836666	9836892	chr9
chr19	9838190	9838729	chr9
chr19	9842808	9843334	chr9
chr19	9847257	9847619	chr9
chr19	9847772	9851623	chr9
chr19	9851733	9852550	chr9
chr19	9852856	9852948	chr9
chr19	9853380	9855085	chr9
chr19	9856722	9858071	chr9
chr19	9859496	9860829	chr9
chr19	9863092	9863552	chr9
chr19	9863601	9863926	chr9
chr19	9865654	9865791	chr9
chr19	9865809	9866402	chr9
chr19	9866803	9867120	chr9
chr19	9867394	9868090	chr9
chr19	9871578	9872232	chr9
chr19	9873941	9874338	chr9
chr19	9874904	9875469	chr9
chr19	9875802	9876743	chr9
chr19	9878555	9878788	chr9
chr19	9883409	9883901	chr9
chr19	9884601	9884800	chr9
chr19	9884852	9885691	chr9
chr19	9889081	9889239	chr9
chr19	9889431	9890435	chr9
chr19	9892778	9892870	chr9
chr19	9893460	9893784	chr9
chr19	9905624	9905826	chr9
chr19	9906131	9907022	chr9
chr19	9909251	9909796	chr9
chr19	9909866	9910030	chr9
chr19	9910230	9910431	chr9
chr19	9910556	9911248	chr9
chr19	9911264	9915122	chr9
chr19	9927310	9927449	chr9
chr19	9928270	9928459	chr9
chr19	9930652	9931225	chr9
chr19	9933752	9934458	chr9
chr19	9934572	9935679	chr9
chr19	9935680	9936979	chr9
chr19	9936980	9937344	chr9
chr19	9939279	9939356	chr9
chr19	9940709	9940875	chr9
chr19	9945398	9945930	chr9
chr19	9953822	9954513	chr9
chr19	9959518	9960988	chr9
chr19	9962761	9962972	chr9
chr19	9966173	9967031	chr9
chr19	9967199	9967582	chr9
chr19	9967583	9969936	chr9
chr19	9969979	9970522	chr8
chr19	9970547	9971384	chr9
chr19	9972896	9973092	chr9
chr19	9973143	9974237	chr9
chr19	9974242	9974702	chr9
chr19	9974711	9974768	chr9
chr19	9976408	9976663	chr9
chr19	9976848	9976910	chr9
chr19	9976986	9977504	chr9
chr19	9977584	9977792	chr9
chr19	9977978	9978383	chr9
chr19	9978458	9979491	chr9
chr19	9979561	9979792	chr17
chr19	9979809	9980366	chr9
chr19	9980583	9981170	chr9
chr19	9982036	9982394	chr9
chr19	9985758	9986211	chr9
chr19	9986311	9987434	chr9
chr19	9989075	9989742	chr9
chr19	9991299	9992508	chr9
chr19	9992790	9993152	chr9
chr19	9993213	9993866	chr9
chr19	9995357	9995930	chr9
chr19	9995931	9996241	chr9
chr19	9996242	9996918	chr9
chr19	9997097	9997631	chr9
chr19	9997934	9998509	chr9
chr19	10001503	10002704	chr9
chr19	10002968	10003111	chr9
chr19	10003129	10003840	chr9
chr19	10003943	10004297	chr9
chr19	10005420	10006252	chr9
chr19	10006259	10006670	chr9
chr19	10006671	10006839	chr9
chr19	10007117	10007888	chr9
chr19	10007969	10008207	chr9
chr19	10008208	10008589	chr9
chr19	10008785	10009725	chr9
chr19	10009925	10009989	chr9
chr19	10010062	10010830	chr9
chr19	10011049	10011179	chr9
chr19	10011268	10011484	chr9
chr19	10012227	10012479	chr9
chr19	10013061	10013248	chr9
chr19	10013382	10013605	chr9
chr19	10014182	10014388	chr9
chr19	10016865	10016970	chr9
chr19	10016975	10017355	chr9
chr19	10018277	10019012	chr9
chr19	10020452	10020888	chr9
chr19	10021000	10021845	chr9
chr19	10027423	10027910	chr9
chr19	10035064	10035160	chr9
chr19	10037408	10038086	chr9
chr19	10038204	10038412	chr9
chr19	10038449	10038712	chr9
chr19	10038773	10039765	chr9
chr19	10041144	10041628	chr9
chr19	10041629	10042007	chr9
chr19	10042126	10042853	chr9
chr19	10043107	10043364	chr17
chr19	10043707	10043944	chr17
chr19	10044059	10044181	chr17
chr19	10046378	10046495	chr17
chr19	10047158	10047210	chr17
chr19	10047307	10047461	chr17
chr19	10049942	10049978	chr17
chr19	10049979	10050355	chr9
chr19	10052756	10052891	chr9
chr19	10055211	10055339	chr9
chr19	10055567	10055705	chr9
chr19	10058423	10059167	chr9
chr19	10061803	10062511	chr9
chr19	10065438	10065635	chr9
chr19	10067717	10067913	chr9
chr19	10071444	10071526	chr4
chr19	10073873	10074010	chr9
chr19	10074067	10074191	chr9
chr19	10085873	10087533	chr9
chr19	10089623	10090142	chr9
chr19	10091178	10092426	chr9
chr19	10092443	10092584	chr2
chr19	10092585	10093096	chr9
chr19	10093097	10093280	chr9
chr19	10093281	10094135	chr9
chr19	10094438	10095087	chr9
chr19	10095969	10096596	chr9
chr19	10102523	10102962	chr9
chr19	10105646	10106106	chr9
chr19	10106331	10107072	chr9
chr19	10107472	10108197	chr9
chr19	10109611	10111281	chr9
chr19	10113659	10113772	chr9
chr19	10113863	10114090	chr9
chr19	10114091	10116485	chr9
chr19	10116742	10117356	chr9
chr19	10118622	10119227	chr9
chr19	10119444	10120029	chr9
chr19	10132952	10133767	chr9
chr19	10133809	10134323	chr9
chr19	10135730	10135855	chr9
chr19	10136124	10136333	chr9
chr19	10137060	10138023	chr9
chr19	10138092	10138195	chr9
chr19	10138345	10138621	chr9
chr19	10139638	10139837	chr9
chr19	10140040	10140354	chr9
chr19	10140599	10141030	chr9
chr19	10141093	10141352	chr9
chr19	10141972	10142232	chr9
chr19	10143602	10143998	chr9
chr19	10146281	10146719	chr9
chr19	10148694	10149025	chr9
chr19	10149385	10150035	chr9
chr19	10151379	10151860	chr9
chr19	10154289	10154785	chr9
chr19	10154893	10155079	chr9
chr19	10155652	10156135	chr9
chr19	10156386	10156547	chr9
chr19	10159628	10160761	chr9
chr19	10162632	10162789	chr9
chr19	10163300	10163595	chr9
chr19	10163758	10163870	chr9
chr19	10166496	10166728	chr9
chr19	10168181	10168394	chr9
chr19	10173863	10173971	chr9
chr19	10175510	10175660	chr9
chr19	10177165	10177441	chr9
chr19	10180147	10181025	chr9
chr19	10182028	10182143	chr9
chr19	10184041	10184344	chr9
chr19	10184592	10185337	chr9
chr19	10185856	10186032	chr9
chr19	10186698	10187314	chr9
chr19	10193723	10194180	chr9
chr19	10194276	10195155	chr9
chr19	10200957	10201193	chr9
chr19	10204603	10204764	chr9
chr19	10216989	10217185	chr10
chr19	10217186	10217334	chr10
chr19	10217335	10217391	chr10
chr19	10221073	10221337	chr9
chr19	10221398	10222807	chr9
chr19	10223597	10225260	chr9
chr19	10225982	10226485	chr9
chr19	10226562	10226958	chr9
chr19	10227008	10227982	chr9
